#                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                           accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                   ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
TRINITY_DN202663_c0_g1::TRINITY_DN202663_c0_g1_i2::g.270448::m.270448   -          CLIPs                -            5.3e-34  122.1   0.0     7e-34  121.7   0.0   1.0   1   0   0   1   1   1   1 type:internal len:246 gc:universal TRINITY_DN202663_c0_g1_i2:735-1(-)
TRINITY_DN208432_c1_g1::TRINITY_DN208432_c1_g1_i1::g.99160::m.99160     -          CLIPs                -            5.7e-34  122.0   3.2   6.9e-34  121.7   3.0   1.5   1   1   0   1   1   1   1 type:5prime_partial len:791 gc:universal TRINITY_DN208432_c1_g1_i1:4874-2502(-)
TRINITY_DN208432_c1_g1::TRINITY_DN208432_c1_g1_i2::g.99163::m.99163     -          CLIPs                -            5.7e-34  122.0   3.2   6.9e-34  121.7   3.0   1.5   1   1   0   1   1   1   1 type:5prime_partial len:791 gc:universal TRINITY_DN208432_c1_g1_i2:4901-2529(-)
TRINITY_DN202314_c0_g1::TRINITY_DN202314_c0_g1_i3::g.266556::m.266556   -          CLIPs                -              1e-33  121.2   0.1   1.2e-33  120.9   0.1   1.0   1   0   0   1   1   1   1 type:complete len:265 gc:universal TRINITY_DN202314_c0_g1_i3:64-858(+)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i3::g.279956::m.279956   -          CLIPs                -            1.7e-33  120.5   0.0     2e-33  120.2   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:242 gc:universal TRINITY_DN211985_c7_g3_i3:1-726(+)
TRINITY_DN198412_c0_g2::TRINITY_DN198412_c0_g2_i1::g.357864::m.357864   -          CLIPs                -            1.9e-33  120.3   0.0   2.2e-33  120.1   0.0   1.0   1   0   0   1   1   1   1 type:complete len:263 gc:universal TRINITY_DN198412_c0_g2_i1:948-160(-)
TRINITY_DN202663_c0_g1::TRINITY_DN202663_c0_g1_i1::g.270445::m.270445   -          CLIPs                -            2.2e-33  120.1   0.0   2.7e-33  119.8   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:249 gc:universal TRINITY_DN202663_c0_g1_i1:1139-393(-)
TRINITY_DN206428_c4_g1::TRINITY_DN206428_c4_g1_i2::g.277635::m.277635   -          CLIPs                -            2.4e-33  120.0   0.0   2.7e-33  119.8   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:158 gc:universal TRINITY_DN206428_c4_g1_i2:1063-590(-)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i9::g.279978::m.279978   -          CLIPs                -            2.8e-33  119.7   0.0   3.4e-33  119.5   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:240 gc:universal TRINITY_DN211985_c7_g3_i9:1-720(+)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i4::g.279959::m.279959   -          CLIPs                -            1.7e-32  117.2   0.0     2e-32  116.9   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:267 gc:universal TRINITY_DN211985_c7_g3_i4:2-802(+)
TRINITY_DN198524_c0_g1::TRINITY_DN198524_c0_g1_i1::g.337218::m.337218   -          CLIPs                -            2.4e-32  116.7   0.1   3.2e-32  116.3   0.1   1.1   1   0   0   1   1   1   1 type:5prime_partial len:251 gc:universal TRINITY_DN198524_c0_g1_i1:2-754(+)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i8::g.279975::m.279975   -          CLIPs                -            3.3e-32  116.2   0.0     4e-32  115.9   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:225 gc:universal TRINITY_DN211985_c7_g3_i8:1-675(+)
TRINITY_DN211152_c0_g1::TRINITY_DN211152_c0_g1_i4::g.66038::m.66038     -          CLIPs                -              4e-32  115.9   0.4   4.4e-32  115.8   0.4   1.0   1   0   0   1   1   1   1 type:5prime_partial len:136 gc:universal TRINITY_DN211152_c0_g1_i4:2109-1702(-)
TRINITY_DN211947_c3_g2::TRINITY_DN211947_c3_g2_i4::g.280603::m.280603   -          CLIPs                -            1.5e-31  114.1   0.0   3.4e-31  112.9   0.0   1.4   1   1   0   1   1   1   1 type:internal len:973 gc:universal TRINITY_DN211947_c3_g2_i4:1-2916(+)
TRINITY_DN197824_c0_g1::TRINITY_DN197824_c0_g1_i2::g.303365::m.303365   -          CLIPs                -            1.9e-31  113.8   0.0   2.2e-31  113.5   0.0   1.0   1   0   0   1   1   1   1 type:complete len:192 gc:universal TRINITY_DN197824_c0_g1_i2:228-803(+)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i5::g.279961::m.279961   -          CLIPs                -            3.9e-31  112.7   0.0   4.8e-31  112.4   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:225 gc:universal TRINITY_DN211985_c7_g3_i5:1-675(+)
TRINITY_DN204594_c1_g1::TRINITY_DN204594_c1_g1_i5::g.51654::m.51654     -          CLIPs                -            5.8e-31  112.2   0.1   7.6e-31  111.8   0.1   1.0   1   0   0   1   1   1   1 type:5prime_partial len:209 gc:universal TRINITY_DN204594_c1_g1_i5:3-629(+)
TRINITY_DN204594_c1_g1::TRINITY_DN204594_c1_g1_i2::g.51649::m.51649     -          CLIPs                -            6.4e-31  112.0   0.1   8.5e-31  111.6   0.1   1.0   1   0   0   1   1   1   1 type:complete len:216 gc:universal TRINITY_DN204594_c1_g1_i2:86-733(+)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i10::g.279979::m.279979  -          CLIPs                -            1.5e-30  110.9   0.0   1.7e-30  110.7   0.0   1.0   1   0   0   1   1   1   1 type:3prime_partial len:228 gc:universal TRINITY_DN211985_c7_g3_i10:16-696(+)
TRINITY_DN203215_c0_g1::TRINITY_DN203215_c0_g1_i1::g.267792::m.267792   -          CLIPs                -            3.1e-30  109.8   0.7   1.1e-19   75.4   0.4   2.0   1   1   1   2   2   2   2 type:complete len:222 gc:universal TRINITY_DN203215_c0_g1_i1:1456-791(-)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i1::g.279954::m.279954   -          CLIPs                -            3.4e-30  109.7   0.0   3.8e-30  109.5   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:225 gc:universal TRINITY_DN211985_c7_g3_i1:1-675(+)
TRINITY_DN205038_c15_g1::TRINITY_DN205038_c15_g1_i1::g.116397::m.116397 -          CLIPs                -            7.5e-30  108.5   0.0   9.1e-30  108.2   0.0   1.1   1   0   0   1   1   1   1 type:complete len:204 gc:universal TRINITY_DN205038_c15_g1_i1:1498-887(-)
TRINITY_DN201014_c0_g1::TRINITY_DN201014_c0_g1_i3::g.166226::m.166226   -          CLIPs                -            6.7e-29  105.4   0.4   7.8e-29  105.2   0.4   1.0   1   0   0   1   1   1   1 type:complete len:145 gc:universal TRINITY_DN201014_c0_g1_i3:549-983(+)
TRINITY_DN201014_c0_g1::TRINITY_DN201014_c0_g1_i4::g.166228::m.166228   -          CLIPs                -            6.7e-29  105.4   0.4   7.8e-29  105.2   0.4   1.0   1   0   0   1   1   1   1 type:complete len:145 gc:universal TRINITY_DN201014_c0_g1_i4:549-983(+)
TRINITY_DN28487_c0_g2::TRINITY_DN28487_c0_g2_i1::g.24551::m.24551       -          CLIPs                -            1.4e-28  104.4   0.3   1.7e-28  104.1   0.3   1.1   1   0   0   1   1   1   1 type:5prime_partial len:150 gc:universal TRINITY_DN28487_c0_g2_i1:519-70(-)
TRINITY_DN198392_c0_g1::TRINITY_DN198392_c0_g1_i1::g.343839::m.343839   -          CLIPs                -            3.3e-28  103.2   0.0   3.9e-28  102.9   0.0   1.1   1   0   0   1   1   1   1 type:5prime_partial len:332 gc:universal TRINITY_DN198392_c0_g1_i1:1290-295(-)
TRINITY_DN212135_c6_g3::TRINITY_DN212135_c6_g3_i2::g.114099::m.114099   -          CLIPs                -            4.8e-28  102.6   0.3   6.5e-14   56.5   0.3   2.0   1   1   1   2   2   2   2 type:complete len:225 gc:universal TRINITY_DN212135_c6_g3_i2:456-1130(+)
TRINITY_DN199137_c0_g1::TRINITY_DN199137_c0_g1_i2::g.302283::m.302283   -          CLIPs                -            4.3e-27   99.5   0.1   4.7e-27   99.4   0.1   1.0   1   0   0   1   1   1   1 type:complete len:115 gc:universal TRINITY_DN199137_c0_g1_i2:325-669(+)
TRINITY_DN203274_c4_g3::TRINITY_DN203274_c4_g3_i1::g.267519::m.267519   -          CLIPs                -            5.8e-27   99.1   0.2   7.3e-27   98.8   0.2   1.1   1   0   0   1   1   1   1 type:5prime_partial len:125 gc:universal TRINITY_DN203274_c4_g3_i1:722-348(-)
TRINITY_DN205750_c0_g1::TRINITY_DN205750_c0_g1_i1::g.73657::m.73657     -          CLIPs                -            6.7e-27   98.9   0.1   8.5e-27   98.6   0.1   1.1   1   0   0   1   1   1   1 type:complete len:274 gc:universal TRINITY_DN205750_c0_g1_i1:116-937(+)
TRINITY_DN205750_c0_g1::TRINITY_DN205750_c0_g1_i2::g.73659::m.73659     -          CLIPs                -            6.7e-27   98.9   0.1   8.5e-27   98.6   0.1   1.1   1   0   0   1   1   1   1 type:complete len:274 gc:universal TRINITY_DN205750_c0_g1_i2:87-908(+)
TRINITY_DN168020_c0_g1::TRINITY_DN168020_c0_g1_i1::g.316211::m.316211   -          CLIPs                -            8.2e-27   98.6   0.2     9e-27   98.5   0.2   1.0   1   0   0   1   1   1   1 type:internal len:126 gc:universal TRINITY_DN168020_c0_g1_i1:1-375(+)
TRINITY_DN207370_c8_g1::TRINITY_DN207370_c8_g1_i1::g.34724::m.34724     -          CLIPs                -              1e-26   98.3   0.1   1.1e-26   98.2   0.1   1.0   1   0   0   1   1   1   1 type:5prime_partial len:103 gc:universal TRINITY_DN207370_c8_g1_i1:581-273(-)
TRINITY_DN205378_c1_g1::TRINITY_DN205378_c1_g1_i1::g.139571::m.139571   -          CLIPs                -            5.7e-26   95.8   0.3   6.8e-26   95.6   0.3   1.1   1   0   0   1   1   1   1 type:3prime_partial len:210 gc:universal TRINITY_DN205378_c1_g1_i1:628-2(-)
TRINITY_DN43074_c1_g1::TRINITY_DN43074_c1_g1_i1::g.21647::m.21647       -          CLIPs                -            8.4e-26   95.3   0.0   9.2e-26   95.2   0.0   1.0   1   0   0   1   1   1   1 type:internal len:104 gc:universal TRINITY_DN43074_c1_g1_i1:2-310(+)
TRINITY_DN206939_c3_g2::TRINITY_DN206939_c3_g2_i1::g.48222::m.48222     -          CLIPs                -            3.1e-25   93.4   3.0   3.4e-25   93.3   3.0   1.2   1   0   0   1   1   1   1 type:5prime_partial len:520 gc:universal TRINITY_DN206939_c3_g2_i1:1-1560(+)
TRINITY_DN199291_c0_g1::TRINITY_DN199291_c0_g1_i2::g.380009::m.380009   -          CLIPs                -            1.3e-24   91.4   0.0   1.6e-24   91.1   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:253 gc:universal TRINITY_DN199291_c0_g1_i2:945-187(-)
TRINITY_DN198196_c0_g1::TRINITY_DN198196_c0_g1_i1::g.310394::m.310394   -          CLIPs                -            1.8e-24   91.0   0.0   2.3e-24   90.6   0.0   1.1   1   0   0   1   1   1   1 type:complete len:269 gc:universal TRINITY_DN198196_c0_g1_i1:1002-196(-)
TRINITY_DN203274_c4_g2::TRINITY_DN203274_c4_g2_i1::g.267517::m.267517   -          CLIPs                -            1.8e-24   90.9   0.0   1.8e-24   90.9   0.0   1.1   1   0   0   1   1   1   1 type:internal len:255 gc:universal TRINITY_DN203274_c4_g2_i1:762-1(-)
TRINITY_DN214444_c0_g1::TRINITY_DN214444_c0_g1_i1::g.283923::m.283923   -          CLIPs                -              4e-24   89.8   0.0   4.9e-24   89.5   0.0   1.1   1   0   0   1   1   1   1 type:5prime_partial len:291 gc:universal TRINITY_DN214444_c0_g1_i1:1546-674(-)
TRINITY_DN199205_c2_g1::TRINITY_DN199205_c2_g1_i1::g.379870::m.379870   -          CLIPs                -            4.4e-24   89.7   0.0   5.1e-24   89.5   0.0   1.0   1   0   0   1   1   1   1 type:internal len:130 gc:universal TRINITY_DN199205_c2_g1_i1:2-388(+)
TRINITY_DN250797_c0_g1::TRINITY_DN250797_c0_g1_i1::g.60398::m.60398     -          CLIPs                -            4.9e-24   89.5   0.3   5.3e-24   89.4   0.3   1.0   1   0   0   1   1   1   1 type:5prime_partial len:94 gc:universal TRINITY_DN250797_c0_g1_i1:379-98(-)
TRINITY_DN209414_c10_g1::TRINITY_DN209414_c10_g1_i2::g.215717::m.215717 -          CLIPs                -              7e-24   89.0   0.0   8.8e-24   88.7   0.0   1.1   1   0   0   1   1   1   1 type:complete len:296 gc:universal TRINITY_DN209414_c10_g1_i2:1821-934(-)
TRINITY_DN201210_c0_g1::TRINITY_DN201210_c0_g1_i1::g.37136::m.37136     -          CLIPs                -            7.7e-24   88.9   0.5   8.6e-24   88.7   0.5   1.0   1   0   0   1   1   1   1 type:5prime_partial len:86 gc:universal TRINITY_DN201210_c0_g1_i1:545-288(-)
TRINITY_DN205149_c0_g1::TRINITY_DN205149_c0_g1_i1::g.177562::m.177562   -          CLIPs                -            1.6e-23   87.9   0.4   1.7e-23   87.7   0.4   1.0   1   0   0   1   1   1   1 type:complete len:88 gc:universal TRINITY_DN205149_c0_g1_i1:502-239(-)
TRINITY_DN213054_c6_g1::TRINITY_DN213054_c6_g1_i1::g.253901::m.253901   -          CLIPs                -            2.5e-23   87.2   0.1   3.4e-23   86.8   0.1   1.1   1   0   0   1   1   1   1 type:complete len:303 gc:universal TRINITY_DN213054_c6_g1_i1:1250-342(-)
TRINITY_DN120666_c0_g1::TRINITY_DN120666_c0_g1_i1::g.309623::m.309623   -          CLIPs                -            3.3e-23   86.8   0.0   3.7e-23   86.6   0.0   1.0   1   0   0   1   1   1   1 type:5prime_partial len:211 gc:universal TRINITY_DN120666_c0_g1_i1:3-635(+)
TRINITY_DN197303_c0_g2::TRINITY_DN197303_c0_g2_i3::g.307167::m.307167   -          CLIPs                -            9.5e-23   85.3   0.0   1.2e-22   85.0   0.0   1.0   1   0   0   1   1   1   1 type:complete len:178 gc:universal TRINITY_DN197303_c0_g2_i3:169-702(+)
TRINITY_DN200132_c0_g1::TRINITY_DN200132_c0_g1_i1::g.152493::m.152493   -          CLIPs                -            3.8e-22   83.3   0.0   5.1e-22   82.9   0.0   1.2   1   0   0   1   1   1   1 type:5prime_partial len:399 gc:universal TRINITY_DN200132_c0_g1_i1:1-1197(+)
TRINITY_DN206030_c8_g1::TRINITY_DN206030_c8_g1_i1::g.126785::m.126785   -          CLIPs                -            4.3e-22   83.2   0.0   4.6e-22   83.1   0.0   1.0   1   0   0   1   1   1   1 type:complete len:98 gc:universal TRINITY_DN206030_c8_g1_i1:88-381(+)
TRINITY_DN28487_c0_g1::TRINITY_DN28487_c0_g1_i1::g.24550::m.24550       -          CLIPs                -            1.1e-21   81.8   1.5   1.2e-21   81.7   1.5   1.0   1   0   0   1   1   1   1 type:internal len:93 gc:universal TRINITY_DN28487_c0_g1_i1:276-1(-)
TRINITY_DN197303_c0_g2::TRINITY_DN197303_c0_g2_i4::g.307169::m.307169   -          CLIPs                -              2e-21   81.0   0.0   2.3e-21   80.8   0.0   1.0   1   0   0   1   1   1   1 type:complete len:126 gc:universal TRINITY_DN197303_c0_g2_i4:459-836(+)
TRINITY_DN197303_c0_g2::TRINITY_DN197303_c0_g2_i6::g.307173::m.307173   -          CLIPs                -              2e-21   81.0   0.0   2.3e-21   80.8   0.0   1.0   1   0   0   1   1   1   1 type:complete len:126 gc:universal TRINITY_DN197303_c0_g2_i6:309-686(+)
TRINITY_DN187230_c0_g1::TRINITY_DN187230_c0_g1_i1::g.295107::m.295107   -          CLIPs                -              1e-20   78.7   0.1   1.6e-20   78.1   0.1   1.2   1   0   0   1   1   1   1 type:5prime_partial len:306 gc:universal TRINITY_DN187230_c0_g1_i1:1804-887(-)
TRINITY_DN187230_c0_g1::TRINITY_DN187230_c0_g1_i2::g.295111::m.295111   -          CLIPs                -              1e-20   78.7   0.1   1.6e-20   78.1   0.1   1.2   1   0   0   1   1   1   1 type:5prime_partial len:306 gc:universal TRINITY_DN187230_c0_g1_i2:1796-879(-)
TRINITY_DN146385_c0_g1::TRINITY_DN146385_c0_g1_i1::g.306604::m.306604   -          CLIPs                -            1.2e-20   78.4   0.0   1.4e-20   78.3   0.0   1.0   1   0   0   1   1   1   1 type:3prime_partial len:157 gc:universal TRINITY_DN146385_c0_g1_i1:468-1(-)
TRINITY_DN252099_c0_g1::TRINITY_DN252099_c0_g1_i1::g.115171::m.115171   -          CLIPs                -            1.2e-20   78.4   0.3   1.5e-20   78.2   0.3   1.0   1   0   0   1   1   1   1 type:5prime_partial len:151 gc:universal TRINITY_DN252099_c0_g1_i1:1-453(+)
TRINITY_DN205922_c0_g1::TRINITY_DN205922_c0_g1_i3::g.173902::m.173902   -          CLIPs                -              5e-20   76.4   0.0   5.7e-20   76.3   0.0   1.0   1   0   0   1   1   1   1 type:complete len:109 gc:universal TRINITY_DN205922_c0_g1_i3:188-514(+)
TRINITY_DN34868_c0_g1::TRINITY_DN34868_c0_g1_i1::g.3574::m.3574         -          CLIPs                -            9.3e-20   75.6   0.0   1.1e-19   75.3   0.0   1.1   1   0   0   1   1   1   1 type:internal len:146 gc:universal TRINITY_DN34868_c0_g1_i1:3-437(+)
TRINITY_DN195636_c1_g1::TRINITY_DN195636_c1_g1_i1::g.364890::m.364890   -          CLIPs                -            3.9e-19   73.5   0.0   4.5e-19   73.3   0.0   1.0   1   0   0   1   1   1   1 type:internal len:144 gc:universal TRINITY_DN195636_c1_g1_i1:430-2(-)
TRINITY_DN207574_c0_g1::TRINITY_DN207574_c0_g1_i1::g.80903::m.80903     -          CLIPs                -              9e-19   72.3   0.1   9.5e-19   72.2   0.1   1.0   1   0   0   1   1   1   1 type:complete len:139 gc:universal TRINITY_DN207574_c0_g1_i1:131-547(+)
TRINITY_DN204325_c10_g3::TRINITY_DN204325_c10_g3_i1::g.72300::m.72300   -          CLIPs                -            7.3e-17   66.1   0.1   9.1e-17   65.8   0.1   1.0   1   0   0   1   1   1   1 type:complete len:283 gc:universal TRINITY_DN204325_c10_g3_i1:1105-257(-)
TRINITY_DN208047_c5_g3::TRINITY_DN208047_c5_g3_i3::g.138307::m.138307   -          CLIPs                -            8.2e-17   65.9   0.0   9.1e-17   65.8   0.0   1.0   1   0   0   1   1   1   1 type:complete len:159 gc:universal TRINITY_DN208047_c5_g3_i3:629-1105(+)
TRINITY_DN209701_c4_g2::TRINITY_DN209701_c4_g2_i4::g.264707::m.264707   -          CLIPs                -            1.2e-16   65.4   0.0   1.5e-16   65.1   0.0   1.1   1   0   0   1   1   1   1 type:5prime_partial len:167 gc:universal TRINITY_DN209701_c4_g2_i4:1114-614(-)
TRINITY_DN199205_c1_g1::TRINITY_DN199205_c1_g1_i1::g.379868::m.379868   -          CLIPs                -            1.9e-16   64.7   0.3   2.2e-16   64.5   0.3   1.0   1   0   0   1   1   1   1 type:complete len:90 gc:universal TRINITY_DN199205_c1_g1_i1:322-53(-)
TRINITY_DN192813_c2_g1::TRINITY_DN192813_c2_g1_i1::g.364435::m.364435   -          CLIPs                -            2.3e-16   64.4   0.2   2.6e-16   64.3   0.2   1.0   1   0   0   1   1   1   1 type:internal len:103 gc:universal TRINITY_DN192813_c2_g1_i1:3-308(+)
TRINITY_DN202314_c0_g1::TRINITY_DN202314_c0_g1_i2::g.266553::m.266553   -          CLIPs                -            4.9e-16   63.4   0.1   5.5e-16   63.2   0.1   1.1   1   0   0   1   1   1   1 type:complete len:189 gc:universal TRINITY_DN202314_c0_g1_i2:261-827(+)
TRINITY_DN209701_c4_g2::TRINITY_DN209701_c4_g2_i3::g.264705::m.264705   -          CLIPs                -            2.1e-15   61.3   0.8   2.4e-15   61.1   0.8   1.0   1   0   0   1   1   1   1 type:complete len:102 gc:universal TRINITY_DN209701_c4_g2_i3:437-132(-)
TRINITY_DN206428_c4_g1::TRINITY_DN206428_c4_g1_i1::g.277634::m.277634   -          CLIPs                -            3.8e-15   60.5   0.2   4.1e-15   60.4   0.2   1.0   1   0   0   1   1   1   1 type:complete len:63 gc:universal TRINITY_DN206428_c4_g1_i1:778-590(-)
TRINITY_DN77684_c0_g1::TRINITY_DN77684_c0_g1_i1::g.14783::m.14783       -          CLIPs                -            9.4e-15   59.2   0.0   1.1e-14   59.0   0.0   1.0   1   0   0   1   1   1   1 type:internal len:119 gc:universal TRINITY_DN77684_c0_g1_i1:3-356(+)
TRINITY_DN188036_c1_g1::TRINITY_DN188036_c1_g1_i1::g.310989::m.310989   -          CLIPs                -            1.1e-14   59.0   0.0   1.4e-14   58.6   0.0   1.1   1   0   0   1   1   1   1 type:5prime_partial len:303 gc:universal TRINITY_DN188036_c1_g1_i1:1-909(+)
TRINITY_DN205922_c0_g1::TRINITY_DN205922_c0_g1_i3::g.173905::m.173905   -          CLIPs                -            1.3e-14   58.7   0.3   1.4e-14   58.6   0.3   1.0   1   0   0   1   1   1   1 type:complete len:62 gc:universal TRINITY_DN205922_c0_g1_i3:477-662(+)
TRINITY_DN212135_c6_g3::TRINITY_DN212135_c6_g3_i3::g.114101::m.114101   -          CLIPs                -            1.4e-14   58.6   0.6   1.7e-14   58.4   0.6   1.0   1   0   0   1   1   1   1 type:complete len:142 gc:universal TRINITY_DN212135_c6_g3_i3:307-732(+)
TRINITY_DN205038_c16_g1::TRINITY_DN205038_c16_g1_i1::g.116401::m.116401 -          CLIPs                -            2.6e-14   57.8   0.0   9.6e-14   55.9   0.0   1.7   1   1   0   1   1   1   1 type:internal len:531 gc:universal TRINITY_DN205038_c16_g1_i1:2-1591(+)
TRINITY_DN202673_c1_g2::TRINITY_DN202673_c1_g2_i1::g.269900::m.269900   -          CLIPs                -              2e-13   54.9   0.0   2.2e-13   54.7   0.0   1.1   1   0   0   1   1   1   1 type:complete len:130 gc:universal TRINITY_DN202673_c1_g2_i1:1668-1279(-)
TRINITY_DN198196_c0_g1::TRINITY_DN198196_c0_g1_i2::g.310397::m.310397   -          CLIPs                -            5.6e-13   53.4   0.0   6.5e-13   53.2   0.0   1.0   1   0   0   1   1   1   1 type:3prime_partial len:154 gc:universal TRINITY_DN198196_c0_g1_i2:461-3(-)
TRINITY_DN165791_c1_g1::TRINITY_DN165791_c1_g1_i1::g.351097::m.351097   -          CLIPs                -            1.6e-12   51.9   0.0   1.8e-12   51.8   0.0   1.0   1   0   0   1   1   1   1 type:internal len:78 gc:universal TRINITY_DN165791_c1_g1_i1:232-2(-)
TRINITY_DN212135_c3_g1::TRINITY_DN212135_c3_g1_i1::g.114072::m.114072   -          CLIPs                -            3.4e-12   50.8   0.0   3.6e-12   50.8   0.0   1.0   1   0   0   1   1   1   1 type:internal len:74 gc:universal TRINITY_DN212135_c3_g1_i1:3-221(+)
TRINITY_DN146385_c1_g1::TRINITY_DN146385_c1_g1_i1::g.306607::m.306607   -          CLIPs                -            3.9e-12   50.6   0.2   4.5e-12   50.4   0.2   1.1   1   0   0   1   1   1   1 type:internal len:74 gc:universal TRINITY_DN146385_c1_g1_i1:1-219(+)
TRINITY_DN103011_c0_g1::TRINITY_DN103011_c0_g1_i1::g.351941::m.351941   -          CLIPs                -            7.1e-12   49.8   0.0   7.3e-12   49.8   0.0   1.0   1   0   0   1   1   1   1 type:internal len:102 gc:universal TRINITY_DN103011_c0_g1_i1:1-303(+)
TRINITY_DN212135_c3_g2::TRINITY_DN212135_c3_g2_i1::g.114073::m.114073   -          CLIPs                -            1.6e-11   48.6   0.0   1.7e-11   48.6   0.0   1.0   1   0   0   1   1   1   1 type:3prime_partial len:66 gc:universal TRINITY_DN212135_c3_g2_i1:135-329(+)
TRINITY_DN204403_c0_g1::TRINITY_DN204403_c0_g1_i1::g.31729::m.31729     -          CLIPs                -            1.6e-11   48.6   0.0   1.7e-11   48.6   0.0   1.0   1   0   0   1   1   1   1 type:complete len:61 gc:universal TRINITY_DN204403_c0_g1_i1:130-312(+)
TRINITY_DN207370_c5_g1::TRINITY_DN207370_c5_g1_i1::g.34722::m.34722     -          CLIPs                -            2.1e-11   48.3   0.0   2.2e-11   48.2   0.0   1.0   1   0   0   1   1   1   1 type:internal len:106 gc:universal TRINITY_DN207370_c5_g1_i1:2-316(+)
TRINITY_DN213919_c0_g3::TRINITY_DN213919_c0_g3_i2::g.71085::m.71085     -          CLIPs                -            2.3e-11   48.1   0.0   2.6e-11   47.9   0.0   1.0   1   0   0   1   1   1   1 type:internal len:137 gc:universal TRINITY_DN213919_c0_g3_i2:409-2(-)
TRINITY_DN194806_c0_g1::TRINITY_DN194806_c0_g1_i1::g.381689::m.381689   -          CLIPs                -            3.8e-11   47.4   0.0   3.8e-11   47.4   0.0   1.1   1   0   0   1   1   1   1 type:internal len:121 gc:universal TRINITY_DN194806_c0_g1_i1:362-3(-)
TRINITY_DN197303_c5_g1::TRINITY_DN197303_c5_g1_i1::g.307176::m.307176   -          CLIPs                -              4e-11   47.3   0.0     4e-11   47.3   0.0   1.1   1   0   0   1   1   1   1 type:internal len:126 gc:universal TRINITY_DN197303_c5_g1_i1:377-3(-)
TRINITY_DN207574_c0_g1::TRINITY_DN207574_c0_g1_i1::g.80904::m.80904     -          CLIPs                -            4.4e-11   47.2   0.0   4.4e-11   47.2   0.0   1.1   1   0   0   1   1   1   1 type:5prime_partial len:90 gc:universal TRINITY_DN207574_c0_g1_i1:1-270(+)
TRINITY_DN191060_c2_g1::TRINITY_DN191060_c2_g1_i1::g.368478::m.368478   -          CLIPs                -            6.9e-11   46.6   0.0   8.4e-11   46.3   0.0   1.1   1   0   0   1   1   1   1 type:internal len:165 gc:universal TRINITY_DN191060_c2_g1_i1:493-2(-)
TRINITY_DN230695_c0_g1::TRINITY_DN230695_c0_g1_i1::g.107058::m.107058   -          CLIPs                -            1.2e-10   45.8   0.0   1.4e-10   45.6   0.0   1.0   1   0   0   1   1   1   1 type:internal len:99 gc:universal TRINITY_DN230695_c0_g1_i1:3-296(+)
TRINITY_DN211985_c7_g3::TRINITY_DN211985_c7_g3_i6::g.279965::m.279965   -          CLIPs                -            1.2e-10   45.8   0.0   1.4e-10   45.6   0.0   1.1   1   0   0   1   1   1   1 type:5prime_partial len:161 gc:universal TRINITY_DN211985_c7_g3_i6:2-484(+)
TRINITY_DN204403_c0_g1::TRINITY_DN204403_c0_g1_i2::g.31731::m.31731     -          CLIPs                -            1.7e-10   45.3   0.1   1.8e-10   45.2   0.1   1.0   1   0   0   1   1   1   1 type:internal len:69 gc:universal TRINITY_DN204403_c0_g1_i2:2-205(+)
TRINITY_DN202673_c1_g2::TRINITY_DN202673_c1_g2_i1::g.269902::m.269902   -          CLIPs                -            1.8e-10   45.2   0.3   1.9e-10   45.1   0.3   1.0   1   0   0   1   1   1   1 type:complete len:63 gc:universal TRINITY_DN202673_c1_g2_i1:456-268(-)
TRINITY_DN241239_c0_g1::TRINITY_DN241239_c0_g1_i1::g.287514::m.287514   -          CLIPs                -            1.8e-10   45.2   0.1   1.8e-10   45.2   0.1   1.1   1   0   0   1   1   1   1 type:5prime_partial len:70 gc:universal TRINITY_DN241239_c0_g1_i1:407-198(-)
TRINITY_DN199291_c0_g1::TRINITY_DN199291_c0_g1_i1::g.380008::m.380008   -          CLIPs                -            2.8e-10   44.6   0.0   3.1e-10   44.5   0.0   1.0   1   0   0   1   1   1   1 type:complete len:129 gc:universal TRINITY_DN199291_c0_g1_i1:573-187(-)
